date,industry,avg_hourly_earnings,industry_bucket,ai_intensity
2025-07-01,Mining & Logging,40.33,mining_logging,0.17104172422925196
2025-07-01,Professional & Business Services,44.4,professional_business_services,0.20060214745497643
2025-07-01,Retail Trade,25.52,trade_transportation_utilities,0.17537340296624615
2025-07-01,Total Private,36.47,total_private,0.17976056660886042
2025-08-01,Construction,39.98,construction,0.17422506433209675
2025-08-01,Education & Health Services,35.75,education_health,0.17864450805090237
2025-08-01,Financial Activities,47.75,financial_activities,0.2130006324823501
2025-08-01,Information,52.77,information,0.2133762767701064
2025-08-01,Leisure & Hospitality,22.92,leisure_hospitality,0.1350758100192111
2025-08-01,Manufacturing,35.58,manufacturing,0.17588405404375607
2025-08-01,Mining & Logging,40.44,mining_logging,0.17104172422925196
2025-08-01,Professional & Business Services,44.62,professional_business_services,0.20060214745497643
2025-08-01,Retail Trade,25.59,trade_transportation_utilities,0.17537340296624615
2025-08-01,Total Private,36.62,total_private,0.17976056660886042
2025-09-01,Construction,40.01,construction,0.17422506433209675
2025-09-01,Education & Health Services,35.69,education_health,0.17864450805090237
2025-09-01,Financial Activities,47.93,financial_activities,0.2130006324823501
2025-09-01,Information,53.06,information,0.2133762767701064
2025-09-01,Leisure & Hospitality,23.0,leisure_hospitality,0.1350758100192111
2025-09-01,Manufacturing,35.7,manufacturing,0.17588405404375607
2025-09-01,Mining & Logging,40.32,mining_logging,0.17104172422925196
2025-09-01,Professional & Business Services,44.74,professional_business_services,0.20060214745497643
2025-09-01,Retail Trade,25.63,trade_transportation_utilities,0.17537340296624615
2025-09-01,Total Private,36.7,total_private,0.17976056660886042
2025-10-01,Construction,40.14,construction,0.17422506433209675
2025-10-01,Education & Health Services,35.95,education_health,0.17864450805090237
2025-10-01,Financial Activities,48.18,financial_activities,0.2130006324823501
2025-10-01,Information,53.27,information,0.2133762767701064
2025-10-01,Leisure & Hospitality,23.01,leisure_hospitality,0.1350758100192111
2025-10-01,Manufacturing,35.87,manufacturing,0.17588405404375607
2025-10-01,Mining & Logging,40.64,mining_logging,0.17104172422925196
2025-10-01,Professional & Business Services,44.9,professional_business_services,0.20060214745497643
2025-10-01,Retail Trade,25.72,trade_transportation_utilities,0.17537340296624615
2025-10-01,Total Private,36.85,total_private,0.17976056660886042
2025-11-01,Construction,40.27,construction,0.17422506433209675
2025-11-01,Education & Health Services,36.12,education_health,0.17864450805090237
2025-11-01,Financial Activities,48.4,financial_activities,0.2130006324823501
2025-11-01,Information,53.46,information,0.2133762767701064
2025-11-01,Leisure & Hospitality,23.17,leisure_hospitality,0.1350758100192111
2025-11-01,Manufacturing,35.99,manufacturing,0.17588405404375607
2025-11-01,Mining & Logging,40.7,mining_logging,0.17104172422925196
2025-11-01,Professional & Business Services,44.92,professional_business_services,0.20060214745497643
2025-11-01,Retail Trade,25.91,trade_transportation_utilities,0.17537340296624615
2025-11-01,Total Private,37.0,total_private,0.17976056660886042
2025-12-01,Construction,40.45,construction,0.17422506433209675
2025-12-01,Education & Health Services,35.94,education_health,0.17864450805090237
2025-12-01,Financial Activities,48.38,financial_activities,0.2130006324823501
2025-12-01,Information,53.96,information,0.2133762767701064
2025-12-01,Leisure & Hospitality,23.28,leisure_hospitality,0.1350758100192111
2025-12-01,Manufacturing,36.07,manufacturing,0.17588405404375607
2025-12-01,Mining & Logging,40.69,mining_logging,0.17104172422925196
2025-12-01,Professional & Business Services,44.96,professional_business_services,0.20060214745497643
2025-12-01,Retail Trade,26.01,trade_transportation_utilities,0.17537340296624615
2025-12-01,Total Private,37.02,total_private,0.17976056660886042
