date,industry,avg_hourly_earnings,industry_bucket,ai_intensity
2025-07-01,Mining & Logging,40.39,mining_logging,0.18932441964122015
2025-07-01,Professional & Business Services,44.4,professional_business_services,0.1811718476462764
2025-07-01,Retail Trade,25.52,trade_transportation_utilities,0.18755945361799964
2025-07-01,Total Private,36.43,total_private,0.17866588632477437
2025-08-01,Construction,39.96,construction,0.1820469629844922
2025-08-01,Education & Health Services,35.64,education_health,0.18753410822571615
2025-08-01,Financial Activities,47.72,financial_activities,0.1949278462573418
2025-08-01,Information,52.65,information,0.19532162262670064
2025-08-01,Leisure & Hospitality,22.96,leisure_hospitality,0.18589850479139253
2025-08-01,Manufacturing,35.55,manufacturing,0.1836635812227041
2025-08-01,Mining & Logging,40.54,mining_logging,0.18932441964122015
2025-08-01,Professional & Business Services,44.62,professional_business_services,0.1811718476462764
2025-08-01,Retail Trade,25.59,trade_transportation_utilities,0.18755945361799964
2025-08-01,Total Private,36.58,total_private,0.17866588632477437
2025-09-01,Construction,40.0,construction,0.1820469629844922
2025-09-01,Education & Health Services,35.55,education_health,0.18753410822571615
2025-09-01,Financial Activities,47.92,financial_activities,0.1949278462573418
2025-09-01,Information,52.88,information,0.19532162262670064
2025-09-01,Leisure & Hospitality,23.01,leisure_hospitality,0.18589850479139253
2025-09-01,Manufacturing,35.67,manufacturing,0.1836635812227041
2025-09-01,Mining & Logging,40.36,mining_logging,0.18932441964122015
2025-09-01,Professional & Business Services,44.72,professional_business_services,0.1811718476462764
2025-09-01,Retail Trade,25.62,trade_transportation_utilities,0.18755945361799964
2025-09-01,Total Private,36.65,total_private,0.17866588632477437
2025-10-01,Construction,40.12,construction,0.1820469629844922
2025-10-01,Education & Health Services,35.81,education_health,0.18753410822571615
2025-10-01,Financial Activities,48.18,financial_activities,0.1949278462573418
2025-10-01,Information,53.42,information,0.19532162262670064
2025-10-01,Leisure & Hospitality,23.07,leisure_hospitality,0.18589850479139253
2025-10-01,Manufacturing,35.83,manufacturing,0.1836635812227041
2025-10-01,Mining & Logging,40.7,mining_logging,0.18932441964122015
2025-10-01,Professional & Business Services,44.87,professional_business_services,0.1811718476462764
2025-10-01,Retail Trade,25.76,trade_transportation_utilities,0.18755945361799964
2025-10-01,Total Private,36.81,total_private,0.17866588632477437
2025-11-01,Construction,40.23,construction,0.1820469629844922
2025-11-01,Education & Health Services,35.82,education_health,0.18753410822571615
2025-11-01,Financial Activities,48.27,financial_activities,0.1949278462573418
2025-11-01,Information,53.28,information,0.19532162262670064
2025-11-01,Leisure & Hospitality,23.18,leisure_hospitality,0.18589850479139253
2025-11-01,Manufacturing,35.91,manufacturing,0.1836635812227041
2025-11-01,Mining & Logging,40.54,mining_logging,0.18932441964122015
2025-11-01,Professional & Business Services,44.97,professional_business_services,0.1811718476462764
2025-11-01,Retail Trade,25.93,trade_transportation_utilities,0.18755945361799964
2025-11-01,Total Private,36.9,total_private,0.17866588632477437
2025-12-01,Construction,40.37,construction,0.1820469629844922
2025-12-01,Education & Health Services,35.91,education_health,0.18753410822571615
2025-12-01,Financial Activities,48.53,financial_activities,0.1949278462573418
2025-12-01,Information,53.61,information,0.19532162262670064
2025-12-01,Leisure & Hospitality,23.28,leisure_hospitality,0.18589850479139253
2025-12-01,Manufacturing,36.07,manufacturing,0.1836635812227041
2025-12-01,Mining & Logging,40.87,mining_logging,0.18932441964122015
2025-12-01,Professional & Business Services,45.07,professional_business_services,0.1811718476462764
2025-12-01,Retail Trade,26.05,trade_transportation_utilities,0.18755945361799964
2025-12-01,Total Private,37.02,total_private,0.17866588632477437
